Province/State,Country/Region,Lat,Long,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20
,Slovenia,46.1512,14.9955,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,1.6900000000000002,1.845,0.9349999999999999,1.23375,1.0570833333333334,0.8645833333333334,1.7166666666666668,2.11,2.9908333333333332,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,3.6950000000000003,1.1475,1.277391304347826,2.0779166666666664,2.4266666666666663,1.8175000000000001,0.9333333333333332,1.1529166666666668,2.1333333333333333,2.325416666666667,2.0083333333333333
,Somalia,5.1521,46.1996,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.560416666666667,4.6987499999999995,3.938333333333334,3.3266666666666667,4.3374999999999995,4.098333333333333,4.351666666666667,4.02625,3.9429166666666666,4.669583333333333,4.495416666666666
,South Africa,-30.5595,22.9375,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,3.2483333333333335,3.330833333333333,4.007916666666667,4.80375,5.904166666666668,4.057083333333334,3.53875,3.2720833333333332,5.736250000000001,5.390833333333333
,Spain,40.0,-4.0,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,4.64625,8.788333333333334,6.258333333333334,7.452916666666667,7.03875,3.470416666666667,2.641666666666667,3.5920833333333335,1.762083333333333,1.3558333333333332,2.141666666666667,2.0995833333333334,1.7175,3.0804166666666664,4.191666666666666,4.352083333333333,3.9670833333333335,4.395833333333333,5.138750000000001,3.515416666666667,2.9787500000000002,4.64625,4.64625,4.64625,4.64625,4.64625,2.04,2.083478260869565,5.174166666666667,5.0945833333333335,2.2866666666666666,1.7404166666666665,1.4079166666666667,3.418333333333333,2.9304166666666664,2.5125
,Sri Lanka,7.0,81.0,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.60625,1.38875,1.115,1.3775000000000002,1.4829166666666669,1.6787500000000002,1.6516666666666666,1.4970833333333333,1.3083333333333333,1.2695833333333333,1.4920833333333334
,Sudan,12.8628,30.2176,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,4.3325,5.22625,5.064583333333334,4.50875,4.370833333333334,4.367916666666667,5.183333333333334,4.86625,4.2004166666666665,4.137083333333333,4.4825,4.3325,4.3325,4.3325,4.3325,4.3325,2.952916666666667,5.3812500000000005,4.16,3.94875,3.4704166666666665,3.878333333333334,6.243333333333332,4.4245833333333335,2.5262499999999997,1.9283333333333335
,Suriname,3.9193,-56.0278,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.5104166666666667,1.2229166666666667,1.4966666666666668,1.4579166666666667,1.04375,1.19125,0.8399999999999999,0.9412499999999998,1.1241666666666668,1.4829166666666669,1.4679166666666668
,Sweden,63.0,16.0,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,1.465,2.1704166666666667,5.0441666666666665,3.4620833333333336,5.1499999999999995,3.202916666666667,4.0929166666666665,2.0941666666666667,4.6170833333333325,2.9949999999999997,2.1808333333333336,2.6,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,2.9116666666666666,4.8625,2.928260869565218,2.2729166666666667,5.289583333333333,3.561666666666666,3.45125,5.709583333333332,4.72125,1.95375,2.779166666666667
,Switzerland,46.8182,8.2275,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,1.45125,2.638333333333333,1.83625,1.3129166666666667,1.2379166666666668,1.1900000000000002,1.5775,1.4925,1.5508333333333333,1.1058333333333332,0.8337499999999999,2.1479166666666667,1.9875,1.1970833333333335,1.1675000000000002,1.2995833333333333,1.2562499999999999,1.40125,1.4525,1.45125,1.45125,1.45125,1.45125,1.45125,1.2066666666666668,1.4400000000000002,1.9245833333333335,1.4037499999999998,1.2237500000000001,1.2208333333333332,1.0562500000000001,1.3645833333333333,2.31125,2.112916666666667
,Taiwan*,23.7,121.0,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.59375,1.6341666666666665,1.1420833333333333,1.39125,1.4395833333333332,1.4929166666666667,1.345,1.3779166666666667,1.3304166666666666,1.3333333333333333,1.2333333333333334,1.2925,1.2454166666666666,1.0599999999999998,1.4166666666666667,1.4166666666666667,1.0720833333333333,0.9633333333333334,0.8154166666666667,1.1083333333333334,1.325,1.4649999999999999,1.7629166666666667,1.6191666666666666,1.58125,1.39,1.5004166666666665,1.1054166666666667,1.20375,1.2175,1.2470833333333333,1.3241666666666667,1.4925,1.2995833333333333,1.3370833333333332,1.5454166666666669,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.4712500000000002,1.5558333333333334,1.5066666666666666,1.285,1.4954166666666666,1.4075,1.0158333333333334,1.1729166666666666,1.2266666666666666,1.37625,0.9262499999999999
,Tanzania,-6.369,34.8888,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.7029166666666669,1.54125,1.5766666666666669,1.5420833333333335,1.7404166666666665,1.455,1.7424999999999997,2.0641666666666665,1.4575000000000002,1.5716666666666665,1.9154166666666665
,Thailand,15.0,101.0,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,2.0854166666666667,2.8049999999999997,3.7404166666666665,3.6412500000000008,2.4145833333333333,1.9366666666666668,2.445,3.3587499999999992,3.0679166666666666,3.6604166666666664,3.6170833333333334,3.9324999999999997,3.56875,3.269166666666667,2.43625,1.4979166666666668,3.403333333333333,4.23125,5.484999999999999,3.9283333333333332,4.252083333333333,4.09625,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,3.9370833333333337,4.361666666666667,4.602083333333334,5.0254166666666675,4.75875,4.434583333333333,4.7629166666666665,3.5520833333333335,2.36875,2.5766666666666667,3.529166666666667
,Togo,8.6195,0.8248,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,3.3216666666666668,1.7837500000000002,2.305,2.6700000000000004,1.9529166666666666,2.5241666666666664,2.415,2.432916666666667,3.040833333333333,1.7829166666666667,2.297916666666667
,Trinidad and Tobago,10.6918,-61.2225,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.544166666666667,3.1,3.8683333333333336,3.6325,3.1174999999999997,3.00125,3.2783333333333338,3.4175000000000004,3.5966666666666662,3.8925,3.9075
,Tunisia,34.0,9.0,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,5.3425,6.85125,10.320833333333335,6.98,2.407916666666667,5.3425,5.3425,5.3425,5.3425,5.3425,5.24625,5.027916666666666,2.1158333333333332,1.7779166666666668,2.600833333333333,7.17875,4.251666666666666,1.2704166666666667,3.0070833333333336,4.327083333333333
,Turkey,38.9637,35.2433,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,5.6691666666666665,5.0254166666666675,2.3891666666666667,4.390833333333333,1.3225,1.2025,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,1.7674999999999998,2.9879166666666666,3.1950000000000003,2.8225,1.6470833333333335,2.2579166666666666,1.732083333333333,3.1858333333333335,1.2883333333333333,4.0075,3.0966666666666662
,Uganda,1.0,32.0,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,1.7020833333333334,2.155,1.9308333333333334,1.6354166666666667,1.6970833333333335,2.02,1.6437499999999998,1.97,2.063333333333333,1.6720833333333331,1.3741666666666668
,Ukraine,48.3794,31.1656,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,4.45,6.05875,5.384583333333334,2.3408333333333333,3.983333333333333,2.169583333333333,2.535,3.7304166666666667,2.8262500000000004,5.560833333333332,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,6.868333333333333,3.5795833333333333,1.9730434782608697,5.427499999999999,5.739999999999999,2.99875,3.4104166666666664,3.8466666666666662,2.9975,4.157916666666666,2.2720833333333332
,United Arab Emirates,24.0,54.0,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,3.5908333333333338,4.437083333333333,5.43375,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.508333333333333,5.634583333333334,8.145833333333334,6.491666666666667,5.005833333333333,3.331666666666667,2.232916666666666,3.4158333333333335,3.4812499999999997,3.359583333333333,3.7516666666666665
Bermuda,United Kingdom,32.3078,-64.7505,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,9.625833333333334,7.205416666666667,5.75375,7.853333333333333,7.270833333333333,10.130833333333333,12.87625,12.926666666666668,14.222500000000002,9.274583333333334,8.682083333333333
Cayman Islands,United Kingdom,19.3133,-81.2546,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,8.26125,7.4245833333333335,7.687083333333334,7.98125,7.165416666666665,6.8620833333333335,7.291666666666667,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,5.692083333333334,7.093333333333334,6.911666666666666,5.141666666666667,2.4970833333333333,1.5845833333333335,1.7274999999999998,2.3858333333333337,4.119583333333334,4.199583333333333,3.827083333333333
Channel Islands,United Kingdom,49.3723,-2.3644,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,7.595416666666666,12.104166666666666,15.380434782608699,12.860416666666666,11.633750000000001,7.728750000000001,6.128333333333333,4.793333333333333,5.429583333333333,9.264166666666666,4.888333333333333
