Province/State,Country/Region,Lat,Long,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20
Northern Territory,Australia,-12.4634,130.8456,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,74.45833333333333,79.75,79.70833333333333,77.66666666666667,79.58333333333333,79.04166666666667,81.08333333333333,78.58333333333333,80.625,81.41666666666667,78.875,80.875,82.125,87.41666666666667,91.20833333333333
Queensland,Australia,-28.0167,153.4,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.375,82.58333333333333,84.58333333333333,83.5,84.41666666666667,83.45833333333333,79.79166666666667,83.16666666666667,82.33333333333333,75.0,79.04166666666667,84.41666666666667,83.25,82.16666666666667,89.83333333333333
South Australia,Australia,-34.9285,138.6007,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,54.833333333333336,33.625,52.875,67.83333333333333,75.25,66.33333333333333,70.375,72.29166666666667,75.08333333333333,80.92,77.66666666666667,82.125,72.58333333333333,77.29166666666667,77.70833333333333
Tasmania,Australia,-41.4545,145.9707,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,83.375,97.95833333333333,100.0,98.95833333333333,94.54166666666667,90.66666666666667,100.0,98.83333333333333,94.70833333333333,93.28,91.16666666666667,80.91666666666667,84.54166666666667,83.70833333333333,88.41666666666667
Victoria,Australia,-37.8136,144.9631,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,59.958333333333336,60.0,54.916666666666664,56.166666666666664,69.83333333333333,68.125,63.625,87.33333333333333,75.83333333333333,77.20833333333333,76.96,71.54166666666667,76.25,81.125,75.58333333333333,76.75
Western Australia,Australia,-31.9505,115.8605,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,47.166666666666664,67.70833333333333,49.416666666666664,44.333333333333336,37.041666666666664,47.666666666666664,81.04166666666667,80.20833333333333,73.125,56.5,42.708333333333336,48.916666666666664,60.875,53.958333333333336,64.70833333333333,84.29166666666667,76.45833333333333,79.5,66.20833333333333,61.083333333333336,53.833333333333336,66.75,61.5,51.25,47.166666666666664,47.166666666666664,47.166666666666664,47.208333333333336,71.04166666666667,68.0,68.16666666666667,70.29166666666667,70.54166666666667,68.33333333333333,52.875,45.0,41.708333333333336,34.416666666666664,49.583333333333336,56.208333333333336,66.0,63.0
,Austria,47.5162,14.5501,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,61.666666666666664,69.08333333333333,76.875,70.58333333333333,55.166666666666664,44.416666666666664,63.875,73.125,66.45833333333333,69.45833333333333,86.625,62.875,52.25,61.666666666666664,61.666666666666664,61.666666666666664,61.75,60.916666666666664,84.78260869565217,77.95833333333333,67.29166666666667,62.291666666666664,47.875,69.29166666666667,71.45833333333333,61.166666666666664,58.291666666666664,41.208333333333336,29.916666666666668,42.333333333333336,57.458333333333336
,Azerbaijan,40.1431,47.5769,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,65.83333333333333,63.25,63.416666666666664,76.54166666666667,79.91666666666667,80.66666666666667,77.125,78.70833333333333,83.0,89.75,83.66666666666667,70.29166666666667,65.83333333333333,65.83333333333333,65.83333333333333,66.83333333333333,68.45833333333333,59.5,61.5,43.625,65.95833333333333,70.66666666666667,66.5,90.125,76.95833333333333,76.83333333333333,89.875,81.5,72.70833333333333,71.29166666666667
,Bahamas,25.0343,-77.3963,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,73.16666666666667,77.16666666666667,82.25,88.875,87.91666666666667,90.29166666666667,64.5,67.125,70.91666666666667,74.25,84.875,91.0,91.54166666666667,94.25,95.25
,Bahrain,26.0275,50.55,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,76.20833333333333,76.20833333333333,75.25,82.875,78.25,82.625,80.20833333333333,55.541666666666664,49.666666666666664,49.666666666666664,49.666666666666664,49.666666666666664,62.625,76.58333333333333,69.66666666666667,64.29166666666667,60.791666666666664,54.75,65.66666666666667,68.79166666666667,64.25,60.083333333333336,57.75,56.5,59.291666666666664,56.083333333333336
,Bangladesh,23.685,90.3563,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,51.916666666666664,47.708333333333336,49.708333333333336,52.583333333333336,72.66666666666667,68.58333333333333,61.041666666666664,61.041666666666664,61.041666666666664,61.041666666666664,45.833333333333336,38.458333333333336,29.166666666666668,29.875,33.833333333333336,59.541666666666664,62.458333333333336,58.875,62.666666666666664,53.208333333333336,53.208333333333336,68.33333333333333,74.04166666666667,64.58333333333333
,Barbados,13.1939,-59.5432,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.58333333333333,74.625,90.95833333333333,90.0,87.04166666666667,81.33333333333333,87.08333333333333,82.79166666666667,91.54166666666667,91.75,90.625,89.33333333333333,87.70833333333333,85.33333333333333,86.5,87.66666666666667
,Belarus,53.7098,27.9534,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.541666666666664,54.583333333333336,47.125,53.875,60.5,44.833333333333336,66.41666666666667,66.41666666666667,60.083333333333336,64.41666666666667,56.75,55.208333333333336,44.166666666666664,53.958333333333336,58.875,58.791666666666664
,Belgium,50.8333,4.0,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,46.75,94.33333333333333,78.625,76.70833333333333,84.79166666666667,84.58333333333333,81.91666666666667,67.04166666666667,70.04166666666667,76.04166666666667,83.625,74.20833333333333,56.041666666666664,46.916666666666664,46.75,46.75,46.75,46.75,63.916666666666664,53.26086956521739,59.125,68.54166666666667,61.166666666666664,72.04166666666667,69.20833333333333,60.958333333333336,55.333333333333336,54.458333333333336,68.54166666666667,62.375,64.75,65.04166666666667
,Benin,9.3077,2.3158,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,70.125,58.875,58.5,67.125,60.5,61.208333333333336,61.791666666666664,52.833333333333336,59.5,57.791666666666664,55.708333333333336,66.16666666666667,68.54166666666667,74.45833333333333,71.08333333333333
,Bhutan,27.5142,90.4336,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,88.66666666666667,72.375,59.333333333333336,55.125,66.33333333333333,76.16666666666667,62.208333333333336,67.91666666666667,68.58333333333333,67.375,68.58333333333333,60.291666666666664,64.79166666666667,66.83333333333333,63.75
,Bolivia,-16.2902,-63.5887,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,79.875,81.83333333333333,85.95833333333333,91.83333333333333,83.95833333333333,81.29166666666667,79.79166666666667,68.95833333333333,67.95833333333333,68.20833333333333,73.41666666666667,88.29166666666667,76.91666666666667,58.375,55.958333333333336
,Bosnia and Herzegovina,43.9159,17.6791,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,86.375,58.375,97.875,90.70833333333333,86.375,86.375,86.375,86.375,98.20833333333333,88.04347826086956,86.29166666666667,95.20833333333333,89.58333333333333,75.70833333333333,79.16666666666667,69.5,63.541666666666664,46.125,28.583333333333332,22.583333333333332,31.916666666666668,36.583333333333336
,Brazil,-14.235,-51.9253,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,88.125,85.375,86.41666666666667,88.58333333333333,97.29166666666667,94.375,92.58333333333333,94.33333333333333,88.125,88.125,88.125,88.125,94.0,87.08333333333333,81.20833333333333,79.08333333333333,78.29166666666667,79.875,75.0,72.08333333333333,68.375,70.875,94.375,90.83333333333333,92.0,90.29166666666667
,Brunei,4.5353,114.7277,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,92.75,94.58333333333333,92.91666666666667,93.20833333333333,93.91666666666667,87.66666666666667,95.95833333333333,90.0,87.875,88.04166666666667,88.58333333333333,96.5,97.125,92.79166666666667,96.20833333333333
,Bulgaria,42.7339,25.4858,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,95.625,86.20833333333333,76.0,85.66666666666667,99.29166666666667,67.375,60.708333333333336,76.75,73.0,71.70833333333333,78.625,87.70833333333333,100.0,99.91666666666667,99.91666666666667,99.91666666666667,99.91666666666667,96.04166666666667,83.82608695652173,68.95833333333333,84.58333333333333,95.66666666666667,92.70833333333333,89.375,97.83333333333333,87.83333333333333,58.125,45.333333333333336,45.25,50.208333333333336,43.583333333333336
,Burkina Faso,12.2383,-1.5616,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,26.583333333333332,45.666666666666664,42.208333333333336,41.25,27.0,14.333333333333334,30.25,26.583333333333332,26.583333333333332,26.583333333333332,25.416666666666668,11.375,10.791666666666666,8.458333333333334,9.541666666666666,9.541666666666666,8.541666666666666,7.083333333333333,13.125,27.041666666666668,4.791666666666667,25.25,14.291666666666666,48.791666666666664,53.041666666666664
,Cabo Verde,16.5388,-23.0418,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.70833333333333,75.625,76.16666666666667,80.125,81.875,80.29166666666667,80.375,83.375,78.125,79.16666666666667,78.20833333333333,78.45833333333333,87.08333333333333,84.70833333333333,84.54166666666667,86.66666666666667
,Cambodia,11.55,104.9167,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,60.041666666666664,66.29166666666667,64.83333333333333,61.541666666666664,64.29166666666667,60.833333333333336,60.375,57.75,58.166666666666664,56.791666666666664,58.333333333333336,77.58333333333333,78.0,84.16666666666667,86.79166666666667
